Model,Feature,Importance,Rank
LightGBM,City_Ventura,0.0,415
LightGBM,City_Scripps Miramar,0.0,416
LightGBM,City_Santa Maria,0.0,417
LightGBM,City_Modesto,0.0,418
LightGBM,City_Santa Nella,0.0,419
LightGBM,City_Santa Paula,0.0,420
LightGBM,City_Santa Rosa,0.0,421
LightGBM,City_Santa Ynez,0.0,422
LightGBM,City_Santa Ysabel,0.0,423
LightGBM,City_Santee,0.0,424
LightGBM,City_Saratoga,0.0,425
LightGBM,City_Saugus,0.0,426
LightGBM,City_Sausalito,0.0,427
LightGBM,City_Scotts Valley,0.0,428
LightGBM,City_Seal Beach,0.0,429
LightGBM,City_Silver Lake,0.0,430
LightGBM,City_Seaside,0.0,431
LightGBM,City_Sebastopol,0.0,432
LightGBM,City_Selma,0.0,433
LightGBM,City_Shadow Hills,0.0,434
LightGBM,City_Shafter,0.0,435
LightGBM,City_Shandon,0.0,436
LightGBM,City_Shasta Lake,0.0,437
LightGBM,City_Sherman Oaks,0.0,438
LightGBM,City_Sherwood Forest,0.0,439
LightGBM,City_Shingletown,0.0,440
LightGBM,City_Sierra Madre,0.0,441
LightGBM,City_Signal Hill,0.0,442
LightGBM,City_Studio City,0.0,443
LightGBM,City_Sugarloaf,0.0,444
LightGBM,City_Suisun City,0.0,445
LightGBM,City_University City,0.0,446
LightGBM,City_Trona,0.0,447
LightGBM,City_Tujunga,0.0,448
LightGBM,City_Tulare,0.0,449
LightGBM,City_Tuolumne,0.0,450
LightGBM,City_Turlock,0.0,451
LightGBM,City_Tustin,0.0,452
LightGBM,City_Twain Harte,0.0,453
LightGBM,City_Twentynine Palms,0.0,454
LightGBM,City_Twin Peaks,0.0,455
LightGBM,City_Ukiah,0.0,456
LightGBM,City_Unincorporated,0.0,457
LightGBM,City_Union City,0.0,458
LightGBM,City_Unknown,0.0,459
LightGBM,City_Summerland,0.0,460
LightGBM,City_Upland,0.0,461
LightGBM,City_Upper Lake,0.0,462
LightGBM,City_Vacaville,0.0,463
LightGBM,City_Val Verde,0.0,464
LightGBM,City_Valencia,0.0,465
LightGBM,City_Vallejo,0.0,466
LightGBM,City_Valley Center,0.0,467
LightGBM,City_Valley Glen,0.0,468
LightGBM,City_Valley Springs,0.0,469
LightGBM,City_Valley Village,0.0,470
LightGBM,City_Van Nuys,0.0,471
LightGBM,City_Venice,0.0,472
LightGBM,City_Trinity Center,0.0,473
LightGBM,City_Tres Pinos,0.0,474
LightGBM,City_Tracy,0.0,475
LightGBM,City_Trabuco Canyon,0.0,476
LightGBM,City_Sun City,0.0,477
LightGBM,City_Sun Valley,0.0,478
LightGBM,City_Sunland,0.0,479
LightGBM,City_Sunnyvale,0.0,480
LightGBM,City_Sunol,0.0,481
LightGBM,City_Sunset Beach,0.0,482
LightGBM,City_Surfside,0.0,483
LightGBM,City_Susanville,0.0,484
LightGBM,City_Sylmar,0.0,485
LightGBM,City_Taft,0.0,486
LightGBM,City_Tarzana,0.0,487
LightGBM,City_Tehachapi,0.0,488
LightGBM,City_Temecula,0.0,489
LightGBM,City_Temescal Valley,0.0,490
LightGBM,City_Temple City,0.0,491
LightGBM,City_Templeton,0.0,492
LightGBM,City_Terra Bella,0.0,493
LightGBM,City_Thermal,0.0,494
LightGBM,City_Thousand Oaks,0.0,495
LightGBM,City_Thousand Palms,0.0,496
LightGBM,City_Tierrasanta,0.0,497
LightGBM,City_Tollhouse,0.0,498
LightGBM,City_Toluca Lake,0.0,499
LightGBM,City_Topanga,0.0,500
LightGBM,City_Torrance,0.0,501
LightGBM,City_Modjeska Canyon,0.0,502
LightGBM,City_Mission Viejo,0.0,503
LightGBM,City_Aliso Viejo,0.0,504
LightGBM,City_Cypress,0.0,505
LightGBM,City_Coarsegold,0.0,506
LightGBM,City_Cobb,0.0,507
LightGBM,City_Cold Springs,0.0,508
LightGBM,City_Colton,0.0,509
LightGBM,City_Columbia,0.0,510
LightGBM,City_Commerce,0.0,511
LightGBM,City_Compton,0.0,512
LightGBM,City_Concord,0.0,513
LightGBM,City_Copperopolis,0.0,514
LightGBM,City_Corcoran,0.0,515
LightGBM,City_Corning,0.0,516
LightGBM,City_Corona,0.0,517
LightGBM,City_Corona Del Mar,0.0,518
LightGBM,City_Coronado,0.0,519
LightGBM,City_Corralitos,0.0,520
LightGBM,City_Costa Mesa,0.0,521
LightGBM,City_Coto de Caza,0.0,522
LightGBM,City_Cottonwood,0.0,523
LightGBM,City_Covelo,0.0,524
LightGBM,City_Covina,0.0,525
LightGBM,City_Cowan Heights,0.0,526
LightGBM,City_Crestline,0.0,527
LightGBM,City_Creston,0.0,528
LightGBM,City_Crockett,0.0,529
LightGBM,City_Cudahy,0.0,530
LightGBM,City_Culver City,0.0,531
LightGBM,City_Cupertino,0.0,532
LightGBM,City_Coalinga,0.0,533
LightGBM,City_Coachella,0.0,534
LightGBM,City_Clovis,0.0,535
LightGBM,City_Cherry Valley,0.0,536
LightGBM,City_Castaic,0.0,537
LightGBM,City_Castro Valley,0.0,538
LightGBM,City_Castroville,0.0,539
LightGBM,City_Cathedral City,0.0,540
LightGBM,City_Catheys Valley,0.0,541
LightGBM,City_Cayucos,0.0,542
LightGBM,City_Cazadero,0.0,543
LightGBM,City_Cedar Glen,0.0,544
LightGBM,City_Cedarpines Park,0.0,545
LightGBM,City_Ceres,0.0,546
LightGBM,City_Cerritos,0.0,547
LightGBM,City_Chatsworth,0.0,548
LightGBM,City_Chico,0.0,549
LightGBM,City_Clipper Mills,0.0,550
LightGBM,City_Chino,0.0,551
LightGBM,City_Chino Hills,0.0,552
LightGBM,City_Chowchilla,0.0,553
LightGBM,City_Albion,0.0,554
LightGBM,City_Citrus Heights,0.0,555
LightGBM,City_City Terrace,0.0,556
LightGBM,City_Clairemont Mesa,0.0,557
LightGBM,City_Claremont,0.0,558
LightGBM,City_Clayton,0.0,559
LightGBM,City_Clearlake,0.0,560
LightGBM,City_Clearlake Oaks,0.0,561
LightGBM,City_Clio,0.0,562
LightGBM,City_Cutler,0.0,563
LightGBM,City_Cypress Park,0.0,564
LightGBM,City_Fair Oaks,0.0,565
LightGBM,City_Daly City,0.0,566
LightGBM,City_East Los Angeles,0.0,567
LightGBM,City_East Palo Alto,0.0,568
LightGBM,City_Eastvale,0.0,569
LightGBM,City_Echo Park,0.0,570
LightGBM,City_Edwards,0.0,571
LightGBM,City_El Cajon,0.0,572
LightGBM,City_El Centro,0.0,573
LightGBM,City_El Cerrito,0.0,574
LightGBM,City_El Dorado Hills,0.0,575
LightGBM,City_El Granada,0.0,576
LightGBM,City_El Mirage,0.0,577
LightGBM,City_El Monte,0.0,578
LightGBM,City_El Portal,0.0,579
LightGBM,City_El Segundo,0.0,580
LightGBM,City_El Sereno,0.0,581
LightGBM,City_El Sobrante,0.0,582
LightGBM,City_Elk,0.0,583
LightGBM,City_Elk Creek,0.0,584
LightGBM,City_Elk Grove,0.0,585
LightGBM,City_Emeryville,0.0,586
LightGBM,City_Empire,0.0,587
LightGBM,City_Encanto,0.0,588
LightGBM,City_Encinitas,0.0,589
LightGBM,City_Encino,0.0,590
LightGBM,City_Escalon,0.0,591
LightGBM,City_Escondido,0.0,592
LightGBM,City_Eureka,0.0,593
LightGBM,City_Eagle Rock,0.0,594
LightGBM,City_Durham,0.0,595
LightGBM,City_Dunsmuir,0.0,596
LightGBM,City_Devore,0.0,597
LightGBM,City_Dana Point,0.0,598
LightGBM,City_Danville,0.0,599
LightGBM,City_Davis,0.0,600
LightGBM,City_Del Mar,0.0,601
LightGBM,City_Del Rey,0.0,602
LightGBM,City_Del Rey Oaks,0.0,603
LightGBM,City_Delano,0.0,604
LightGBM,City_Delhi,0.0,605
LightGBM,City_Denair,0.0,606
LightGBM,City_Descanso,0.0,607
LightGBM,City_Desert Center,0.0,608
LightGBM,City_Desert Hot Springs,0.0,609
LightGBM,City_Diablo,0.0,610
LightGBM,City_Dunnigan,0.0,611
LightGBM,City_Diamond Bar,0.0,612
LightGBM,City_Dillon Beach,0.0,613
LightGBM,City_Dinuba,0.0,614
LightGBM,City_Discovery Bay,0.0,615
LightGBM,City_Dixon,0.0,616
LightGBM,City_Dobbins,0.0,617
LightGBM,City_Dorrington,0.0,618
LightGBM,City_Dos Palos,0.0,619
LightGBM,City_Downey,0.0,620
LightGBM,City_Duarte,0.0,621
LightGBM,City_Dublin,0.0,622
LightGBM,City_Dulzura,0.0,623
LightGBM,City_Caruthers,0.0,624
LightGBM,City_Carson,0.0,625
LightGBM,City_Carpinteria,0.0,626
LightGBM,City_Carmichael,0.0,627
LightGBM,City_Atwater,0.0,628
LightGBM,City_Atwater Village,0.0,629
LightGBM,City_Auberry,0.0,630
LightGBM,City_Auburn,0.0,631
LightGBM,City_Avalon,0.0,632
LightGBM,City_Avenal,0.0,633
LightGBM,City_Avila Beach,0.0,634
LightGBM,City_Azusa,0.0,635
LightGBM,City_Bakersfield,0.0,636
LightGBM,City_Baldwin Hills,0.0,637
LightGBM,City_Baldwin Park,0.0,638
LightGBM,City_Bangor,0.0,639
LightGBM,City_Banning,0.0,640
LightGBM,City_Barstow,0.0,641
LightGBM,City_Bass Lake,0.0,642
LightGBM,City_Bay Point,0.0,643
LightGBM,City_Beaumont,0.0,644
LightGBM,City_Bel Air,0.0,645
LightGBM,City_Bell,0.0,646
LightGBM,City_Bell Canyon,0.0,647
LightGBM,City_Bell Gardens,0.0,648
LightGBM,City_Bellflower,0.0,649
LightGBM,City_Belmont,0.0,650
LightGBM,City_Ben Lomond,0.0,651
LightGBM,City_Benicia,0.0,652
LightGBM,City_Berkeley,0.0,653
LightGBM,City_Bermuda Dunes,0.0,654
LightGBM,City_Atherton,0.0,655
LightGBM,City_Atascadero,0.0,656
LightGBM,City_Arvin,0.0,657
LightGBM,City_Angwin,0.0,658
LightGBM,City_Almanor,0.0,659
LightGBM,City_Alpine,0.0,660
LightGBM,City_Alta Loma,0.0,661
LightGBM,City_Altadena,0.0,662
LightGBM,City_Alturas,0.0,663
LightGBM,City_Alviso,0.0,664
LightGBM,City_American Canyon,0.0,665
LightGBM,City_Anaheim,0.0,666
LightGBM,City_Anaheim Hills,0.0,667
LightGBM,City_Anderson,0.0,668
LightGBM,City_Angels Camp,0.0,669
LightGBM,City_Angelus Oaks,0.0,670
LightGBM,City_Antelope,0.0,671
LightGBM,City_Artois,0.0,672
LightGBM,City_Antioch,0.0,673
LightGBM,City_Anza,0.0,674
LightGBM,City_Apple Valley,0.0,675
LightGBM,City_Aptos,0.0,676
LightGBM,City_Arbuckle,0.0,677
LightGBM,City_Arcadia,0.0,678
LightGBM,City_Arleta,0.0,679
LightGBM,City_Arnold,0.0,680
LightGBM,City_Aromas,0.0,681
LightGBM,City_Arrowbear,0.0,682
LightGBM,City_Arroyo Grande,0.0,683
LightGBM,City_Artesia,0.0,684
LightGBM,City_Berry Creek,0.0,685
LightGBM,City_Bethel Island,0.0,686
LightGBM,City_Beverly Hills,0.0,687
LightGBM,City_Camarillo,0.0,688
LightGBM,City_Burbank,0.0,689
LightGBM,City_Burlingame,0.0,690
LightGBM,City_Burson,0.0,691
LightGBM,City_Butte Meadows,0.0,692
LightGBM,City_Butte Valley,0.0,693
LightGBM,City_Byron,0.0,694
LightGBM,City_Cabazon,0.0,695
LightGBM,City_Calabasas,0.0,696
LightGBM,City_Calexico,0.0,697
LightGBM,City_Caliente,0.0,698
LightGBM,City_California City,0.0,699
LightGBM,City_Calimesa,0.0,700
LightGBM,City_Cambria,0.0,701
LightGBM,City_Buena Park,0.0,702
LightGBM,City_Cameron Park,0.0,703
LightGBM,City_Campbell,0.0,704
LightGBM,City_Campo,0.0,705
LightGBM,City_Camptonville,0.0,706
LightGBM,City_Canoga Park,0.0,707
LightGBM,City_Canyon Country,0.0,708
LightGBM,City_Canyon Lake,0.0,709
LightGBM,City_Capitola,0.0,710
LightGBM,City_Cardiff By The Sea,0.0,711
LightGBM,City_Carlsbad,0.0,712
LightGBM,City_Carmel,0.0,713
LightGBM,City_Carmel Valley,0.0,714
LightGBM,City_Bullhead City,0.0,715
LightGBM,City_Buellton,0.0,716
LightGBM,City_Big Bar,0.0,717
LightGBM,City_Bonita,0.0,718
LightGBM,City_Big Bear,0.0,719
LightGBM,City_Big Bear City,0.0,720
LightGBM,City_Big Bear Lake,0.0,721
LightGBM,City_Big River,0.0,722
LightGBM,City_Big Sur,0.0,723
LightGBM,City_Biggs,0.0,724
LightGBM,City_Bishop,0.0,725
LightGBM,City_Bloomington,0.0,726
LightGBM,City_Blue Jay,0.0,727
LightGBM,City_Blythe,0.0,728
LightGBM,City_Bodfish,0.0,729
LightGBM,City_Bombay Beach,0.0,730
LightGBM,City_Bonsall,0.0,731
LightGBM,City_Brownsville,0.0,732
LightGBM,City_Boron,0.0,733
LightGBM,City_Borrego Springs,0.0,734
LightGBM,City_Boulder Creek,0.0,735
LightGBM,City_Boulevard,0.0,736
LightGBM,City_Bradbury,0.0,737
LightGBM,City_Bradley,0.0,738
LightGBM,City_Brawley,0.0,739
LightGBM,City_Brea,0.0,740
LightGBM,City_Brentwood,0.0,741
LightGBM,City_Brisbane,0.0,742
LightGBM,City_Brookdale,0.0,743
LightGBM,City_Browns Valley,0.0,744
LightGBM,City_Exeter,0.0,745
LightGBM,City_Fairfax,0.0,746
LightGBM,City_Mission Valley,0.0,747
LightGBM,City_Loch Lomond,0.0,748
LightGBM,City_Lakeside,0.0,749
LightGBM,City_Lakeview Terrace,0.0,750
LightGBM,City_Lakewood,0.0,751
LightGBM,City_Lamont,0.0,752
LightGBM,City_Lancaster,0.0,753
LightGBM,City_Landers,0.0,754
LightGBM,City_Lathrop,0.0,755
LightGBM,City_Lawndale,0.0,756
LightGBM,City_Laytonville,0.0,757
LightGBM,City_Le Grand,0.0,758
LightGBM,City_Lebec,0.0,759
LightGBM,City_Leimert Park,0.0,760
LightGBM,City_Lemon Grove,0.0,761
LightGBM,City_Lemoore,0.0,762
LightGBM,City_Lennox,0.0,763
LightGBM,City_Leona Valley,0.0,764
LightGBM,City_Lewiston,0.0,765
LightGBM,City_Lincoln,0.0,766
LightGBM,City_Lincoln Heights,0.0,767
LightGBM,City_Linda,0.0,768
LightGBM,City_Linden,0.0,769
LightGBM,City_Lindsay,0.0,770
LightGBM,City_Little River,0.0,771
LightGBM,City_Littlerock,0.0,772
LightGBM,City_Live Oak,0.0,773
LightGBM,City_Livermore,0.0,774
LightGBM,City_Livingston,0.0,775
LightGBM,City_Lakeport,0.0,776
LightGBM,City_Lake Sherwood,0.0,777
LightGBM,City_Lake Nacimiento,0.0,778
LightGBM,City_Lafayette,0.0,779
LightGBM,City_La Honda,0.0,780
LightGBM,City_La Jolla,0.0,781
LightGBM,City_La Mesa,0.0,782
LightGBM,City_La Mirada,0.0,783
LightGBM,City_La Palma,0.0,784
LightGBM,City_La Porte,0.0,785
LightGBM,City_La Puente,0.0,786
LightGBM,City_La Quinta,0.0,787
LightGBM,City_La Selva Beach,0.0,788
LightGBM,City_La Verne,0.0,789
LightGBM,City_Ladera Heights,0.0,790
LightGBM,City_Ladera Ranch,0.0,791
LightGBM,City_Laguna Beach,0.0,792
LightGBM,City_Lake Mathews,0.0,793
LightGBM,City_Laguna Hills,0.0,794
LightGBM,City_Laguna Niguel,0.0,795
LightGBM,City_Laguna Woods,0.0,796
LightGBM,City_Lake Almanor,0.0,797
LightGBM,City_Lake Arrowhead,0.0,798
LightGBM,City_Lake Balboa,0.0,799
LightGBM,City_Lake Elizabeth,0.0,800
LightGBM,City_Albany,0.0,801
LightGBM,City_Lake Forest,0.0,802
LightGBM,City_Lake Hughes,0.0,803
LightGBM,City_Lake Isabella,0.0,804
LightGBM,City_Lake Los Angeles,0.0,805
LightGBM,City_Llano,0.0,806
LightGBM,City_Lockeford,0.0,807
LightGBM,City_Fairfield,0.0,808
LightGBM,City_Lockwood,0.0,809
LightGBM,City_Manteca,0.0,810
LightGBM,City_Mar Vista,0.0,811
LightGBM,City_Maricopa,0.0,812
LightGBM,City_Marina,0.0,813
LightGBM,City_Marina Del Rey,0.0,814
LightGBM,City_Mariposa,0.0,815
LightGBM,City_Martinez,0.0,816
LightGBM,City_Marysville,0.0,817
LightGBM,City_Maywood,0.0,818
LightGBM,City_McFarland,0.0,819
LightGBM,City_Mecca,0.0,820
LightGBM,City_Mendocino,0.0,821
LightGBM,City_Menifee,0.0,822
LightGBM,City_Menlo Park,0.0,823
LightGBM,City_Mentone,0.0,824
LightGBM,City_Merced,0.0,825
LightGBM,City_Mi Wuk Village,0.0,826
LightGBM,City_Middletown,0.0,827
LightGBM,City_Midpines,0.0,828
LightGBM,City_Midway City,0.0,829
LightGBM,City_Alamo,0.0,830
LightGBM,City_Millbrae,0.0,831
LightGBM,City_Milpitas,0.0,832
LightGBM,City_Mineral,0.0,833
LightGBM,City_Mira Mesa,0.0,834
LightGBM,City_Miramonte,0.0,835
LightGBM,City_Mission Hills,0.0,836
LightGBM,City_Manhattan Beach,0.0,837
LightGBM,City_Manchester,0.0,838
LightGBM,City_Mammoth Lakes,0.0,839
LightGBM,City_Los Angeles,0.0,840
LightGBM,City_Lodi,0.0,841
LightGBM,City_Loma Linda,0.0,842
LightGBM,City_Loma Mar,0.0,843
LightGBM,City_Loma Rica,0.0,844
LightGBM,City_Lomita,0.0,845
LightGBM,City_Lompoc,0.0,846
LightGBM,City_Long Beach,0.0,847
LightGBM,City_Loomis,0.0,848
LightGBM,City_Los Alamitos,0.0,849
LightGBM,City_Los Alamos,0.0,850
LightGBM,City_Los Altos,0.0,851
LightGBM,City_Los Altos Hills,0.0,852
LightGBM,City_Los Banos,0.0,853
LightGBM,City_Malibu,0.0,854
LightGBM,City_Los Feliz,0.0,855
LightGBM,City_Los Gatos,0.0,856
LightGBM,City_Los Molinos,0.0,857
LightGBM,City_Los Olivos,0.0,858
LightGBM,City_Los Osos,0.0,859
LightGBM,City_Lower Lake,0.0,860
LightGBM,City_Lucerne,0.0,861
LightGBM,City_Lucerne Valley,0.0,862
LightGBM,City_Lynwood,0.0,863
LightGBM,City_Lytle Creek,0.0,864
LightGBM,City_Madera,0.0,865
LightGBM,City_Magalia,0.0,866
LightGBM,City_La Habra Heights,0.0,867
LightGBM,City_La Habra,0.0,868
LightGBM,City_La Grange,0.0,869
LightGBM,City_La Crescenta,0.0,870
LightGBM,City_Glen Ellen,0.0,871
LightGBM,City_Glencoe,0.0,872
LightGBM,City_Glendale,0.0,873
LightGBM,City_Glendora,0.0,874
LightGBM,City_Glenhaven,0.0,875
LightGBM,City_Glenn,0.0,876
LightGBM,City_Gold River,0.0,877
LightGBM,City_Goleta,0.0,878
LightGBM,City_Gonzales,0.0,879
LightGBM,City_Granada Hills,0.0,880
LightGBM,City_Grand Terrace,0.0,881
LightGBM,City_Granite Bay,0.0,882
LightGBM,City_Grass Valley,0.0,883
LightGBM,City_Green Valley,0.0,884
LightGBM,City_Green Valley Lake,0.0,885
LightGBM,City_Greenfield,0.0,886
LightGBM,City_Gridley,0.0,887
LightGBM,City_Groveland,0.0,888
LightGBM,City_Grover Beach,0.0,889
LightGBM,City_Guadalupe,0.0,890
LightGBM,City_Gualala,0.0,891
LightGBM,City_Guatay,0.0,892
LightGBM,City_Gustine,0.0,893
LightGBM,City_Hacienda Heights,0.0,894
LightGBM,City_Half Moon Bay,0.0,895
LightGBM,City_Hanford,0.0,896
LightGBM,City_Harbor City,0.0,897
LightGBM,City_Glassell Park,0.0,898
LightGBM,City_Gilroy,0.0,899
LightGBM,City_Gerber,0.0,900
LightGBM,City_Fort Bragg,0.0,901
LightGBM,City_Fallbrook,0.0,902
LightGBM,City_Fawnskin,0.0,903
LightGBM,City_Felton,0.0,904
LightGBM,City_Fillmore,0.0,905
LightGBM,City_Firebaugh,0.0,906
LightGBM,City_Flournoy,0.0,907
LightGBM,City_Folsom,0.0,908
LightGBM,City_Fontana,0.0,909
LightGBM,City_Forbestown,0.0,910
LightGBM,City_Forest Falls,0.0,911
LightGBM,City_Forest Ranch,0.0,912
LightGBM,City_Foresthill,0.0,913
LightGBM,City_Fortuna,0.0,914
LightGBM,City_Gardena,0.0,915
LightGBM,City_Foster City,0.0,916
LightGBM,City_Fountain Valley,0.0,917
LightGBM,City_Fowler,0.0,918
LightGBM,City_Frazier Park,0.0,919
LightGBM,City_Freedom,0.0,920
LightGBM,City_Fremont,0.0,921
LightGBM,City_French Valley,0.0,922
LightGBM,City_Fresno,0.0,923
LightGBM,City_Friant,0.0,924
LightGBM,City_Fullerton,0.0,925
LightGBM,City_Galt,0.0,926
LightGBM,City_Garden Grove,0.0,927
LightGBM,City_Hawaiian Gardens,0.0,928
LightGBM,City_Hawthorne,0.0,929
LightGBM,City_Hayfork,0.0,930
LightGBM,City_Junction City,0.0,931
LightGBM,City_Ione,0.0,932
LightGBM,City_Irvine,0.0,933
LightGBM,City_Irwindale,0.0,934
LightGBM,City_Isleton,0.0,935
LightGBM,City_Jackson,0.0,936
LightGBM,City_Jacumba,0.0,937
LightGBM,City_Jamestown,0.0,938
LightGBM,City_Jamul,0.0,939
LightGBM,City_Janesville,0.0,940
LightGBM,City_Johnson Valley,0.0,941
LightGBM,City_Joshua Tree,0.0,942
LightGBM,City_Julian,0.0,943
LightGBM,City_Juniper Hills,0.0,944
LightGBM,City_Indio,0.0,945
LightGBM,City_Jurupa Valley,0.0,946
LightGBM,City_Keene,0.0,947
LightGBM,City_Kelseyville,0.0,948
LightGBM,City_Kennedy Meadows,0.0,949
LightGBM,City_Kensington,0.0,950
LightGBM,City_Kerman,0.0,951
LightGBM,City_Kernville,0.0,952
LightGBM,City_King City,0.0,953
LightGBM,City_Kings Beach,0.0,954
LightGBM,City_Kingsburg,0.0,955
LightGBM,City_Knightsen,0.0,956
LightGBM,City_La Canada Flintridge,0.0,957
LightGBM,City_Inglewood,0.0,958
LightGBM,City_Indian Wells,0.0,959
LightGBM,City_Hayward,0.0,960
LightGBM,City_Hillsborough,0.0,961
LightGBM,City_Healdsburg,0.0,962
LightGBM,City_Helendale,0.0,963
LightGBM,City_Hemet,0.0,964
LightGBM,City_Herald,0.0,965
LightGBM,City_Hercules,0.0,966
LightGBM,City_Hermosa Beach,0.0,967
LightGBM,City_Hesperia,0.0,968
LightGBM,City_Hidden Hills,0.0,969
LightGBM,City_Hidden Valley Lake,0.0,970
LightGBM,City_Highgrove,0.0,971
LightGBM,City_Highland,0.0,972
LightGBM,City_Highland Park,0.0,973
LightGBM,City_Hilmar,0.0,974
LightGBM,City_Imperial Beach,0.0,975
LightGBM,City_Hinkley,0.0,976
LightGBM,City_Hollister,0.0,977
LightGBM,City_Hollywood Hills,0.0,978
LightGBM,City_Hollywood Hills East,0.0,979
LightGBM,City_Homeland,0.0,980
LightGBM,City_Hornbrook,0.0,981
LightGBM,City_Hughson,0.0,982
LightGBM,City_Huntington Beach,0.0,983
LightGBM,City_Huntington Park,0.0,984
LightGBM,City_Huron,0.0,985
LightGBM,City_Idyllwild,0.0,986
LightGBM,City_Imperial,0.0,987
LightGBM,City_Mill Valley,0.0,988
